folder	filename	path	width	height	xmin	ymin	xmax	ymax	name
images	13165047_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13165047_aug.jpg	775	505	85	0	740	505	Anura
images	13465015_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13465015_aug.jpg	787	515	0	0	787	515	Anura
images	13165764_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13165764_aug.jpg	787	500	60	0	730	500	Anura
images	13268169_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13268169_aug.jpg	780	520	108	0	749	520	Anura
images	21516471_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21516471_aug.jpg	941	625	145	19	730	603	Anura
images	10108957_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/10108957_aug.jpg	1058	782	37	0	1040	782	Anura
images	31418194_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31418194_aug.jpg	752	464	88	0	636	464	Anura
images	26272422_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26272422_aug.jpg	734	546	19	0	726	546	Anura
images	13157915_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13157915_aug.jpg	782	506	205	0	781	506	Anura
images	13148692_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13148692_aug.jpg	739	474	0	9	739	462	Anura
images	13167383_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13167383_aug.jpg	738	514	54	0	689	514	Anura
images	26853607_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26853607_aug.jpg	2096	1510	17	0	1744	1510	Anura
images	27750870_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27750870_aug.jpg	663	494	49	0	594	494	Anura
images	27781547_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27781547_aug.jpg	1007	680	299	0	992	680	Anura
images	29256544_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29256544_aug.jpg	1771	1428	48	0	1722	1428	Anura
images	13162260_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13162260_aug.jpg	1004	679	59	0	928	679	Anura
images	29456334_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29456334_aug.jpg	724	524	196	36	601	442	Anura
images	16889690_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/16889690_aug.jpg	493	363	47	0	452	363	Anura
images	12581070_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12581070_aug.jpg	377	260	33	0	357	260	Anura
images	27731336_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27731336_aug.jpg	723	495	103	0	642	495	Anura
images	29676068_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29676068_aug.jpg	317	249	0	0	317	249	Anura
images	29868897_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29868897_aug.jpg	2505	1813	230	0	2205	1813	Anura
images	25610665_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25610665_aug.jpg	1885	1407	3	54	316	367	Anura
images	29892911_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29892911_aug.jpg	3370	2247	0	0	3370	2247	Anura
images	26121555_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26121555_aug.jpg	983	728	0	0	983	728	Anura
images	13157868_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13157868_aug.jpg	789	506	0	0	789	506	Anura
images	26133221_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26133221_aug.jpg	988	650	230	0	832	650	Anura
images	13168804_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13168804_aug.jpg	741	498	133	0	621	498	Anura
images	21951244_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21951244_aug.jpg	489	361	42	0	408	361	Anura
images	25002955_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25002955_aug.jpg	634	424	167	73	443	349	Anura
images	31493573_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31493573_aug.jpg	678	703	38	68	579	610	Anura
images	33407788_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33407788_aug.jpg	1645	2031	0	0	1645	2031	Anura
images	13148557_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13148557_aug.jpg	700	490	0	0	621	490	Anura
images	31902691_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31902691_aug.jpg	4736	3161	334	0	4140	3161	Anura
images	24877242_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24877242_aug.jpg	5158	3442	304	0	4434	3442	Anura
images	25771020_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25771020_aug.jpg	5012	3213	227	0	4054	3213	Anura
images	26921210_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26921210_aug.jpg	1053	667	528	158	1024	655	Anura
images	2006533_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2006533_aug.jpg	680	511	0	0	680	511	Anura
images	33588901_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33588901_aug.jpg	4016	2663	1336	161	3802	2628	Anura
images	33208659_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33208659_aug.jpg	510	785	0	112	510	783	Anura
images	27728823_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27728823_aug.jpg	627	420	168	0	591	410	Anura
images	29286269_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29286269_aug.jpg	2542	1908	0	0	2542	1908	Anura
images	27727368_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27727368_aug.jpg	876	442	178	0	664	442	Anura
images	26931795_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26931795_aug.jpg	1503	1263	50	0	1383	1263	Anura
images	25790383_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25790383_aug.jpg	3053	2021	256	0	2454	2021	Anura
images	27292264_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27292264_aug.jpg	2078	1473	327	0	1911	1473	Anura
images	26882294_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26882294_aug.jpg	1984	1413	330	0	1870	1413	Anura
images	25183213_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25183213_aug.jpg	3491	1676	0	0	3491	1517	Anura
images	12581219_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12581219_aug.jpg	387	252	36	0	311	252	Anura
images	21947760_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21947760_aug.jpg	3245	2438	745	83	2912	2249	Anura
images	13158999_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13158999_aug.jpg	733	482	59	0	699	482	Anura
images	12528395_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12528395_aug.jpg	753	506	190	27	655	493	Anura
images	26911156_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26911156_aug.jpg	1696	1261	0	0	1677	1261	Anura
images	24877245_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24877245_aug.jpg	2984	1989	216	0	2664	1989	Anura
images	27673700_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27673700_aug.jpg	748	471	203	0	709	415	Anura
images	27732476_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27732476_aug.jpg	749	485	94	0	583	485	Anura
images	27700298_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27700298_aug.jpg	2431	3251	0	287	2431	3224	Anura
images	27699839_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27699839_aug.jpg	1262	878	49	0	1071	878	Anura
images	13157909_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13157909_aug.jpg	622	494	0	0	622	494	Anura
images	26910728_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26910728_aug.jpg	1374	999	130	0	1225	999	Anura
images	24730878_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24730878_aug.jpg	843	985	142	0	796	985	Anura
images	28386450_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28386450_aug.jpg	2516	1839	647	0	2467	1806	Anura
images	12580697_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12580697_aug.jpg	383	239	75	0	373	239	Anura
images	25815525_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25815525_aug.jpg	784	527	8	0	643	527	Anura
images	26244387_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26244387_aug.jpg	1270	953	89	0	1172	953	Anura
images	29913774_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29913774_aug.jpg	1246	693	0	0	836	693	Anura
images	13162366_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13162366_aug.jpg	740	481	128	0	600	481	Anura
images	2006521_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2006521_aug.jpg	624	472	0	0	624	472	Anura
images	31465238_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31465238_aug.jpg	2980	1741	966	0	2702	1660	Anura
images	26863387_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26863387_aug.jpg	2573	1998	741	0	2547	1998	Anura
images	26782858_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26782858_aug.jpg	767	500	131	0	735	500	Anura
images	27065412_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27065412_aug.jpg	2113	1538	45	0	2094	1538	Anura
images	27225158_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27225158_aug.jpg	1574	1186	456	268	1099	911	Anura
images	27729411_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27729411_aug.jpg	605	439	125	120	415	410	Anura
images	17603317_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/17603317_aug.jpg	687	492	58	0	633	492	Anura
images	27186939_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27186939_aug.jpg	2076	1387	728	193	1739	1205	Anura
images	27732144_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27732144_aug.jpg	741	452	48	0	648	452	Anura
images	26827086_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26827086_aug.jpg	551	499	256	58	432	234	Anura
images	27750837_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27750837_aug.jpg	2974	1732	380	0	2587	1732	Anura
images	27770867_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27770867_aug.jpg	4629	3081	109	0	3672	3081	Anura
images	27731010_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27731010_aug.jpg	2607	1745	0	0	2263	1745	Anura
images	2006558_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2006558_aug.jpg	679	457	169	86	451	368	Anura
images	27729718_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27729718_aug.jpg	587	349	48	0	489	349	Anura
images	26106416_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26106416_aug.jpg	975	1524	0	0	975	1524	Anura
images	13267289_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13267289_aug.jpg	744	531	52	0	670	531	Anura
images	26105877_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26105877_aug.jpg	976	1021	9	88	635	713	Anura
images	26811634_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26811634_aug.jpg	210	147	0	0	210	147	Anura
images	27729711_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27729711_aug.jpg	491	297	114	0	432	297	Anura
images	24959982_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24959982_aug.jpg	2987	1985	546	0	2387	1985	Anura
images	27803774_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27803774_aug.jpg	777	523	144	0	752	523	Anura
images	12581180_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12581180_aug.jpg	375	246	62	0	364	246	Anura
images	27699971_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27699971_aug.jpg	1164	911	0	0	1161	911	Anura
images	33186539_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33186539_aug.jpg	2046	1334	276	0	1851	1334	Anura
images	13165637_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13165637_aug.jpg	783	508	204	0	744	508	Anura
images	12581276_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12581276_aug.jpg	397	249	0	0	340	249	Anura
images	25784483_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25784483_aug.jpg	1008	659	0	0	681	659	Anura
images	13145535_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13145535_aug.jpg	408	271	43	0	374	271	Anura
images	29278835_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29278835_aug.jpg	778	519	48	0	695	519	Anura
images	2006550_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2006550_aug.jpg	684	442	104	0	674	442	Anura
images	12582032_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12582032_aug.jpg	380	251	95	0	379	251	Anura
images	24625391_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24625391_aug.jpg	2034	1529	817	337	1645	1165	Anura
images	27732090_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27732090_aug.jpg	758	478	221	111	527	417	Anura
images	13165052_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13165052_aug.jpg	780	521	36	0	732	521	Anura
images	2006525_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2006525_aug.jpg	686	449	166	0	629	449	Anura
images	25666173_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25666173_aug.jpg	939	695	121	0	924	695	Anura
images	27699350_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27699350_aug.jpg	686	579	0	0	686	579	Anura
images	31934161_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31934161_aug.jpg	4113	2830	826	112	3409	2696	Anura
images	27819829_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27819829_aug.jpg	2482	1646	563	0	2300	1646	Anura
images	27732066_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27732066_aug.jpg	724	539	219	167	527	475	Anura
images	13158371_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13158371_aug.jpg	741	476	142	0	649	476	Anura
images	13464826_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13464826_aug.jpg	700	515	108	70	544	506	Anura
images	27762043_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27762043_aug.jpg	4225	2626	340	0	3535	2626	Anura
images	13595828_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13595828_aug.jpg	743	487	40	0	665	487	Anura
images	29254298_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29254298_aug.jpg	1781	1180	440	0	1741	1180	Anura
images	13165029_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13165029_aug.jpg	702	487	40	0	653	487	Anura
images	32280815_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32280815_aug.jpg	2018	1341	111	0	1862	1341	Anura
images	12580703_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12580703_aug.jpg	389	251	28	0	353	251	Anura
images	13170772_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13170772_aug.jpg	689	448	94	0	564	448	Anura
images	26809496_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26809496_aug.jpg	1054	904	79	0	979	904	Anura
images	27727231_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27727231_aug.jpg	453	369	36	32	368	365	Anura
images	25761177_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25761177_aug.jpg	692	467	186	0	650	446	Anura
images	29697473_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29697473_aug.jpg	2029	1512	0	0	2029	1512	Anura
images	26109477_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26109477_aug.jpg	982	626	263	0	865	626	Anura
images	26114817_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26114817_aug.jpg	983	1351	0	0	983	1351	Anura
images	34110700_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34110700_aug.jpg	283	426	0	28	283	390	Anura
images	31679422_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31679422_aug.jpg	2970	1996	25	0	2604	1996	Anura
images	27061032_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27061032_aug.jpg	789	583	0	0	789	583	Anura
images	27729751_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27729751_aug.jpg	579	371	11	0	503	371	Anura
images	29707400_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29707400_aug.jpg	879	579	69	0	558	579	Anura
images	30770320_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30770320_aug.jpg	2035	1523	677	364	1353	1039	Anura
images	29868575_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29868575_aug.jpg	1798	1196	0	0	1407	1196	Anura
images	26106404_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26106404_aug.jpg	991	779	0	0	736	779	Anura
images	13465161_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13465161_aug.jpg	700	514	122	0	638	514	Anura
images	31720975_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31720975_aug.jpg	3976	2574	0	0	2940	2574	Anura
images	18173870_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/18173870_aug.jpg	750	504	117	0	681	504	Anura
images	26272498_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26272498_aug.jpg	751	496	15	0	679	496	Anura
images	27731875_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27731875_aug.jpg	672	505	33	0	602	505	Anura
images	12580427_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12580427_aug.jpg	388	249	33	0	358	249	Anura
images	26906516_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26906516_aug.jpg	669	508	0	0	600	508	Anura
images	27762658_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27762658_aug.jpg	1344	899	585	0	1297	643	Anura
images	21941877_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21941877_aug.jpg	2981	1982	594	0	2403	1982	Anura
images	13157846_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13157846_aug.jpg	790	526	47	0	671	526	Anura
images	13150700_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13150700_aug.jpg	684	447	65	0	574	447	Anura
images	13445925_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13445925_aug.jpg	749	509	97	0	689	509	Anura
images	26115427_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26115427_aug.jpg	981	1397	0	289	907	1255	Anura
images	27730437_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27730437_aug.jpg	905	875	0	0	905	875	Anura
images	27731589_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27731589_aug.jpg	649	474	136	0	647	474	Anura
images	27135486_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27135486_aug.jpg	3873	2563	877	358	2965	2447	Anura
images	26923111_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26923111_aug.jpg	1259	832	6	0	979	832	Anura
images	27470278_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27470278_aug.jpg	3330	2474	595	0	3206	2474	Anura
images	13157865_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13157865_aug.jpg	697	500	40	0	659	500	Anura
images	24221701_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24221701_aug.jpg	677	500	103	0	579	476	Anura
images	12579593_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12579593_aug.jpg	387	245	63	0	375	245	Anura
images	27771899_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27771899_aug.jpg	661	997	0	110	661	950	Anura
images	27731905_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27731905_aug.jpg	747	559	9	0	721	559	Anura
images	13156532_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13156532_aug.jpg	790	522	0	0	790	522	Anura
images	19093579_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19093579_aug.jpg	780	517	107	0	739	517	Anura
images	13465020_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13465020_aug.jpg	684	512	89	0	635	512	Anura
images	27320629_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27320629_aug.jpg	4246	2825	903	266	3304	2666	Anura
images	31314787_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31314787_aug.jpg	784	502	0	0	521	502	Anura
images	13148552_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13148552_aug.jpg	787	516	335	43	743	450	Anura
images	27126349_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27126349_aug.jpg	749	493	254	84	585	414	Anura
images	2006538_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2006538_aug.jpg	660	479	0	0	660	479	Anura
images	27727236_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27727236_aug.jpg	707	520	68	0	608	520	Anura
images	13152877_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13152877_aug.jpg	747	487	60	0	661	487	Anura
images	27731876_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27731876_aug.jpg	651	495	84	16	564	495	Anura
images	18593212_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/18593212_aug.jpg	785	524	28	0	672	524	Anura
images	25815676_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25815676_aug.jpg	790	531	111	0	680	531	Anura
images	27729774_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27729774_aug.jpg	485	312	67	0	449	312	Anura
images	26124462_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26124462_aug.jpg	982	734	25	0	912	734	Anura
images	18171379_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/18171379_aug.jpg	2020	1525	367	91	1677	1402	Anura
images	12582258_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12582258_aug.jpg	375	288	75	40	318	283	Anura
images	22938164_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22938164_aug.jpg	713	521	30	0	657	521	Anura
images	27780766_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27780766_aug.jpg	1013	679	35	0	855	679	Anura
images	27310501_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27310501_aug.jpg	833	525	0	0	833	525	Anura
images	13157866_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13157866_aug.jpg	784	525	105	0	661	525	Anura
images	24941827_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24941827_aug.jpg	5166	3442	1634	254	4642	3262	Anura
images	21638244_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21638244_aug.jpg	763	480	159	35	567	444	Anura
images	24950542_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24950542_aug.jpg	3694	2626	1079	366	2946	2232	Anura
images	12581570_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12581570_aug.jpg	394	244	36	0	289	244	Anura
images	24895016_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24895016_aug.jpg	610	467	52	0	597	467	Anura
images	32304768_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32304768_aug.jpg	2027	1525	523	254	1412	1142	Anura
images	26272459_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26272459_aug.jpg	749	499	0	0	749	499	Anura
images	13156527_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13156527_aug.jpg	761	500	114	0	707	500	Anura
images	13267287_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13267287_aug.jpg	771	557	89	0	703	557	Anura
images	13165737_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13165737_aug.jpg	785	506	0	0	785	506	Anura
images	27732120_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27732120_aug.jpg	560	405	0	0	560	405	Anura
images	18592880_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/18592880_aug.jpg	752	488	107	0	709	488	Anura
images	13158543_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13158543_aug.jpg	754	484	119	0	689	479	Anura
images	33407793_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33407793_aug.jpg	1517	2023	0	432	1517	1896	Anura
images	12581716_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12581716_aug.jpg	393	246	36	0	374	246	Anura
images	27729710_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27729710_aug.jpg	492	312	104	0	453	312	Anura
images	21940447_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21940447_aug.jpg	5165	3446	953	0	4852	3446	Anura
images	26106334_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26106334_aug.jpg	976	878	34	0	692	878	Anura
images	13152868_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13152868_aug.jpg	773	507	23	0	635	507	Anura
images	13595833_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13595833_aug.jpg	745	496	0	0	745	496	Anura
images	27728325_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27728325_aug.jpg	677	500	153	107	479	433	Anura
images	27729546_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27729546_aug.jpg	671	474	84	0	613	474	Anura
images	14839156_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/14839156_aug.jpg	735	494	43	0	662	494	Anura
images	13167296_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13167296_aug.jpg	785	521	181	0	733	521	Anura
images	12579405_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12579405_aug.jpg	381	234	61	0	313	233	Anura
