identifier	taxonID	type	format	description	accessURI	furtherInformationURL	language	UsageTerms	Owner	agentID
6a429d898a31033d35691ffb6220201d	dc980fde04c79a0297e78fef520bdb9d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Longinebela penardiana Synopsis of shell structure. Scale bar indicates 50 µm. Sample from wetland Lauchseemoor, Fieberbrunn, Tyrol, Austria. Sampling date 06/2023. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland Lauchseemoor, Fieberbrunn (Tyrol, Austria) Latitude: 47.46954439 Longitude: 12.53826499 Synopse der Schalenstruktur. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Lauchseemoor bei Fieberbrunn, Tirol. Datum der Aufsammlung: 06/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Longinebela-penardiana-020-125-2-7286924-985-02-Schale-PLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1429-Longinebela-penardiana.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
65ee6e6d03180c6492c1a95b334b21b9	dc980fde04c79a0297e78fef520bdb9d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Longinebela penardiana The optical cross section through the cell shows the cytoplasm. Its not filling the shell but is attached to its inner surface by cytoplasmic strands called epipodia. Scale bar indicates 50 µm. Sample from wetland Lauchseemoor, Fieberbrunn, Tyrol, Austria. Sampling date 06/2023. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland Lauchseemoor, Fieberbrunn (Tyrol, Austria) Latitude: 47.46954439 Longitude: 12.53826499 Der optische Querschnitt durch die Zelle zeigt das Cytoplasma. Es füllt die Schale nicht aus, sondern ist durch cytoplasmatische Fäden, sogenannte Epipodien, an deren Innenfläche befestigt. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Lauchseemoor bei Fieberbrunn, Tirol. Datum der Aufsammlung: 06/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Longinebela-penardiana-020-125-2-7286924-985-03-Cytoplasma-PLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1430-Longinebela-penardiana.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
9a42ce889081d61cff2d3d4f452fac52	dc980fde04c79a0297e78fef520bdb9d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Longinebela penardiana The optical cross section through the cell shows the cytoplasm. Its not filling the shell but is attached to its inner surface by cytoplasmic strands called epipodia. Scale bar indicates 50 µm. Sample from wetland Lauchseemoor, Fieberbrunn, Tyrol, Austria. Sampling date 06/2023. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland Lauchseemoor, Fieberbrunn (Tyrol, Austria) Latitude: 47.46954439 Longitude: 12.53826499 Der optische Querschnitt durch die Zelle zeigt das Cytoplasma. Es füllt die Schale nicht aus, sondern ist durch cytoplasmatische Fäden, sogenannte Epipodien, an deren Innenfläche befestigt. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Lauchseemoor bei Fieberbrunn, Tirol. Datum der Aufsammlung: 06/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Longinebela-penardiana-020-125-2-7286924-985-04-Cytoplasma-PLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1431-Longinebela-penardiana.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
c6d9bb616364bbcfae1cb8de1e0af86b	dc980fde04c79a0297e78fef520bdb9d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Longinebela penardiana The large nucleus, which is circular in cross section, can be seen in the bulb of the shell. Scale bar indicates 50 µm. Sample from wetland Lauchseemoor, Fieberbrunn, Tyrol, Austria. Sampling date 06/2023. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland Lauchseemoor, Fieberbrunn (Tyrol, Austria) Latitude: 47.46954439 Longitude: 12.53826499 Im Bulbus der Schale ist der große, im Querschnitt kreisrunde Zellkern zu sehen. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Lauchseemoor bei Fieberbrunn, Tirol. Datum der Aufsammlung: 06/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Longinebela-penardiana-020-125-2-7286924-985-05-Kern-PLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1432-Longinebela-penardiana.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
d1485fcfe7e4f0604a954df3791282d0	dc980fde04c79a0297e78fef520bdb9d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Longinebela penardiana The large nucleus, which is circular in cross section, can be seen in the bulb of the shell. It contains many nucleoli, which are also sphaerical. Scale bar indicates 25/10 µm. Sample from wetland Lauchseemoor, Fieberbrunn, Tyrol, Austria. Sampling date 06/2023. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland Lauchseemoor, Fieberbrunn (Tyrol, Austria) Latitude: 47.46954439 Longitude: 12.53826499 Im Bulbus der Schale ist der große, im Querschnitt kreisrunde Zellkern zu sehen. Er birgt viele, ebenfalls runde Nucleolen. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25/10 µm. Probe aus dem Lauchseemoor bei Fieberbrunn, Tirol. Datum der Aufsammlung: 06/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Longinebela-penardiana-040-200-1-7287460-477-08-Kern-PLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1433-Longinebela-penardiana.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
5cfd98367d2770d93e38eb32af67a43f	dc980fde04c79a0297e78fef520bdb9d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Longinebela penardiana The large nucleus, which is circular in cross section, can be seen in the bulb of the shell. It contains many nucleoli, which are also sphaerical. Scale bar indicates 25/10 µm. Sample from wetland Lauchseemoor, Fieberbrunn, Tyrol, Austria. Sampling date 06/2023. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland Lauchseemoor, Fieberbrunn (Tyrol, Austria) Latitude: 47.46954439 Longitude: 12.53826499 Im Bulbus der Schale ist der große, im Querschnitt kreisrunde Zellkern zu sehen. Er birgt viele, ebenfalls runde Nucleolen. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25/10 µm. Probe aus dem Lauchseemoor bei Fieberbrunn, Tirol. Datum der Aufsammlung: 06/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Longinebela-penardiana-040-200-1-7287460-477-08-Kern-CUT-PLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1434-Longinebela-penardiana.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
34240daa88579c4e71e9b4cf88a6c5e2	dc980fde04c79a0297e78fef520bdb9d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Longinebela penardiana Synopsis of shell structure. Scale bar indicates 50 µm. Sample from wetland Lauchseemoor, Fieberbrunn, Tyrol, Austria. Sampling date 06/2023. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland Lauchseemoor, Fieberbrunn (Tyrol, Austria) Latitude: 47.46954439 Longitude: 12.53826499 Synopse der Schalenstruktur. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Lauchseemoor bei Fieberbrunn, Tirol. Datum der Aufsammlung: 06/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Longinebela-penardiana-040-125-1-7287224-277-06-Schale-PLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1435-Longinebela-penardiana.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
a9da521f7ab92e8b573f8f3a0094bc3d	dc980fde04c79a0297e78fef520bdb9d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Longinebela penardiana Synopsis of shell structure. Scale bar indicates 50 µm. Sample from wetland Lauchseemoor, Fieberbrunn, Tyrol, Austria. Sampling date 06/2023. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland Lauchseemoor, Fieberbrunn (Tyrol, Austria) Latitude: 47.46954439 Longitude: 12.53826499 Synopse der Schalenstruktur. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Lauchseemoor bei Fieberbrunn, Tirol. Datum der Aufsammlung: 06/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Longinebela-penardiana-040-200-0-8038203-305-PLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1436-Longinebela-penardiana.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
ea1843f967b3a11d06aced597d247af1	133b374e11bccdfceeaca1a853c1236d	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Longinebela tubulosa Synopsis of shell structure. Scale bar indicates 25 µm. Sample from wetland Lauchseemoor, Fieberbrunn, Tyrol, Austria. Sampling date 06/2023. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland Lauchseemoor, Fieberbrunn (Tyrol, Austria) Latitude: 47.46954439 Longitude: 12.53826499 Synopse der Schalenstruktur. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus dem Lauchseemoor bei Fieberbrunn, Tirol. Datum der Aufsammlung: 06/2023. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Longinebela-tubulosa-063-125-0-8039435-494-PLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1437-Longinebela-tubulosa.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
7ec9986f98651077d32bf9f10421b698	b826cf71dab2f9ba25c8f80ce611c925	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Loxodes spec. The specimen was gathered in the pond Birkensee near Rödelsee (Lower Franconia, Germany). Sampling date 7/2018.Copyright Dr. Rainer Meisch, Würzburg, Germany.Images were taken using Zeiss Axioplan with Canon DSLR Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond Birkensee near Rödelsee (Lower Franconia, Germany) Latitude: 49.71819841 Longitude: 10.27807474 Probe aus dem Birkensee bei Rödelsee (Unterfranken). Datum der Aufsammlung: 7/2018. Copyright Dr. Rainer Meisch, Würzburg. Mikrotechnik: Zeiss Axioplan, Kamera: Canon DSLR. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Loxodes-RME_NEW.jpg	http://www.protisten.de/gallery-ALL/1438-Loxodes-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
e8212759c668ba089e3bb57953942926	aa131f82900572a679c35efc427caacc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Lyngbya nigra Specimen from a tropical freshwater aquarium. Scale bar indicates 25 µm. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with MFT camera Olympus OM-D E-M5 II.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Der Messbalken markiert eine Länge von 25 µm. Probe aus einem Süßwasseraquarium für tropische Fische. Mikrotechnik: Zeiss Axioplan Kamera: Olympus Olympus OM-D E-M5 II. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Lyngbya-nigra-040-200-2-1208397-402-AQU_NEW.jpg	http://www.protisten.de/gallery-ALL/1439-Lyngbya-nigra.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
72856bed2397f8a962c7d9a2c218ad11	aa131f82900572a679c35efc427caacc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Lyngbya nigra Specimen from a tropical freshwater aquarium. Scale bar indicates 25 µm. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with MFT camera Olympus OM-D E-M5 II.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Der Messbalken markiert eine Länge von 25 µm. Probe aus einem Süßwasseraquarium für tropische Fische. Mikrotechnik: Zeiss Axioplan Kamera: Olympus Olympus OM-D E-M5 II. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Lyngbya-nigra-040-125-2-1208386-393-AQU_NEW.jpg	http://www.protisten.de/gallery-ALL/1440-Lyngbya-nigra.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
4fca4d2146f769f900671061e21c9e5a	aa131f82900572a679c35efc427caacc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Lyngbya nigra Specimen from a tropical freshwater aquarium. Scale bar indicates 25 µm. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with MFT camera Olympus OM-D E-M5 II.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Tropical freshwater aquarium Latitude: 54.3018013 Longitude: 10.07120132 Der Messbalken markiert eine Länge von 25 µm. Probe aus einem Süßwasseraquarium für tropische Fische. Mikrotechnik: Zeiss Axioplan Kamera: Olympus Olympus OM-D E-M5 II. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Lyngbya-nigra-040-200-2-1208394-397-AQU_NEW.jpg	http://www.protisten.de/gallery-ALL/1441-Lyngbya-nigra.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
92c34279d47f0930922ea34cfc0eb48f	2bef3822af268e1ce218e675fb053924	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Macromonas fusiformis Macromonas contains calcium carbonate bodies and is motile using a single flagellum (not visible here). The scale bar indicates 10 µm. Sample from sphagnum pond Dosenmoor near Neumuenster (Schleswig-Holstein, Germany). Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Dosenmoor near Neumuenster (Schleswig-Holstein, Germany) Latitude: 54.136219 Longitude: 10.026433 Macromonas enthält CalciumcarbonatKristalle und bewegt sich mittels einer einzigen Geißel (hier nicht sichtbar). Der Messbalken markiert eine Länge von 10 µm. Probe aus dem Dosenmoor in der Nähe von Neumünster. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Macromonas-fusiformis-063-200-P5060950-DOS_NEW.jpg	http://www.protisten.de/gallery-ALL/1442-Macromonas-fusiformis.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
b27c7e340a612306891f6d7a4ddebafb	a25df24d58b77ebfc115f3671aacccc8	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Mallomonas annulata Monadic species of Synurophyceae. Cell is covered by siliceous scales. Second flagellum is not visible. The scale bar indicates 10 µm. From the algae culture of the University Duisburg-Essen (Germany), strain WA 18K-M. This image was taken using Zeiss Axioplan with DSLR Canon 600D.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Protist culture of University Duisburg-Essen (Germany) Latitude: 51.463807 Longitude: 7.005321 Monadische Art der Synurophyceae. Die Zellen sind durch Kieselschuppen bedeckt. Die Art hat zwei Flagellen, das zweite Flagellum ist hier nicht sichtbar. Der Messbalken markiert eine Länge von 10 µm. Aus der Algenkultur der Universität Duisburg-Essen, Stamm WA 18K-M. Mikrotechnik: Zeiss Axioplan, Kamera: Canon 600D. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Mallomonas-annulata-063-200-2-IMG-0420-435-transversal-CUT-010-UDE_NEW.jpg	http://www.protisten.de/gallery-ALL/1443-Mallomonas-annulata.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
a929f07e5ba9989f082615cc9dfeea20	a25df24d58b77ebfc115f3671aacccc8	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Mallomonas annulata Monadic species of Synurophyceae. Cell is covered by siliceous scales. Second flagellum is not visible. The scale bar indicates 10 µm. From the algae culture of the University Duisburg-Essen (Germany), strain WA 18K-M. This image was taken using Zeiss Axioplan with DSLR Canon 600D.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Protist culture of University Duisburg-Essen (Germany) Latitude: 51.463807 Longitude: 7.005321 Monadische Art der Synurophyceae. Die Zellen sind durch Kieselschuppen bedeckt. Die Art hat zwei Flagellen, das zweite Flagellum ist hier nicht sichtbar. Der Messbalken markiert eine Länge von 10 µm. Aus der Algenkultur der Universität Duisburg-Essen, Stamm WA 18K-M. Mikrotechnik: Zeiss Axioplan, Kamera: Canon 600D. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Mallomonas-annulata-063-200-2-IMG-0420-435-CUT-010-UDE_NEW.jpg	http://www.protisten.de/gallery-ALL/1444-Mallomonas-annulata.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
691cfd11b7292a66eb0db100091374fb	a25df24d58b77ebfc115f3671aacccc8	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Mallomonas annulata Monadic species of Synurophyceae. Cell is covered by siliceous scales. Second flagellum is not visible. The scale bar indicates 10 µm. From the algae culture of the University Duisburg-Essen (Germany), strain WA 18K-M. This image was taken using Zeiss Axioplan with DSLR Canon 600D.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Protist culture of University Duisburg-Essen (Germany) Latitude: 51.463807 Longitude: 7.005321 Monadische Art der Synurophyceae. Die Zellen sind durch Kieselschuppen bedeckt. Die Art hat zwei Flagellen, das zweite Flagellum ist hier nicht sichtbar. Der Messbalken markiert eine Länge von 10 µm. Aus der Algenkultur der Universität Duisburg-Essen, Stamm WA 18K-M. Mikrotechnik: Zeiss Axioplan, Kamera: Canon 600D. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Mallomonas-annulata-063-200-2-IMG-0627-631-1-CUT-010-UDE_NEW.jpg	http://www.protisten.de/gallery-ALL/1445-Mallomonas-annulata.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
806a2a66ffe105aa8a572ea80b594362	a25df24d58b77ebfc115f3671aacccc8	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Mallomonas annulata Monadic species of Synurophyceae. Cell is covered by siliceous scales. Second flagellum is not visible. The scale bar indicates 10 µm. From the algae culture of the University Duisburg-Essen (Germany), strain WA 18K-M. This image was taken using Zeiss Axioplan with DSLR Canon 600D.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Protist culture of University Duisburg-Essen (Germany) Latitude: 51.463807 Longitude: 7.005321 Monadische Art der Synurophyceae. Die Zellen sind durch Kieselschuppen bedeckt. Die Art hat zwei Flagellen, das zweite Flagellum ist hier nicht sichtbar. Der Messbalken markiert eine Länge von 10 µm. Aus der Algenkultur der Universität Duisburg-Essen, Stamm WA 18K-M. Mikrotechnik: Zeiss Axioplan, Kamera: Canon 600D. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Mallomonas-annulata-063-200-2-IMG-0489-493-transversal-CUT-010-UDE_NEW.jpg	http://www.protisten.de/gallery-ALL/1446-Mallomonas-annulata.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
c8d76a5a606c1f56fd1ffae93c740c63	a25df24d58b77ebfc115f3671aacccc8	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Mallomonas annulata Monadic species of Synurophyceae. Cell is covered by siliceous scales. Second flagellum is not visible. The scale bar indicates 10 µm. From the algae culture of the University Duisburg-Essen (Germany), strain WA 18K-M. This image was taken using Zeiss Axioplan with DSLR Canon 600D.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Protist culture of University Duisburg-Essen (Germany) Latitude: 51.463807 Longitude: 7.005321 Monadische Art der Synurophyceae. Die Zellen sind durch Kieselschuppen bedeckt. Die Art hat zwei Flagellen, das zweite Flagellum ist hier nicht sichtbar. Der Messbalken markiert eine Länge von 10 µm. Aus der Algenkultur der Universität Duisburg-Essen, Stamm WA 18K-M. Mikrotechnik: Zeiss Axioplan, Kamera: Canon 600D. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Mallomonas-annulata-063-200-2-IMG-0489-493-2-CUT-010-UDE_NEW.jpg	http://www.protisten.de/gallery-ALL/1447-Mallomonas-annulata.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
f72aef9277f4ac2ff22d9e806472f6ff	72a8bf0f8979626415697a75a82c4362	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Mallomonas caudata Monadic species of Synurophyceae. Cell is covered by siliceous scales. Second flagellum is not visible. Collected from littoral region (reed belt by Phragmites) of a rain storage reservoir in Kiel (Schleswig-Holstein, Germany). Images were taken using Zeiss Universal with Olympus C7070 CCD camera. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond Demühlen, rain storage reservoir in Kiel-Russee (Schleswig-Holstein, Germany) Latitude: 54.304095 Longitude: 10.086073 Monadische Art der Synurophyceae. Die Zellen sind durch Kieselschuppen bedeckt. Die Art hat zwei Flagellen, das zweite Flagellum ist hier nicht sichtbar. Aus der von Schilf bewachsenen Uferzone eines Regenrückhaltebeckens in Kiel. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/mallomonas-caudata-jwbw_NEW.jpg	http://www.protisten.de/gallery-ALL/1448-Mallomonas-caudata.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
7698bd378e7f87ac891bcaf9d6b7266c	72a8bf0f8979626415697a75a82c4362	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Mallomonas caudata Scale bar indicates 25 µm. The specimen was gathered in the lake Schierensee near Kiel. Sampling date 11/2016. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Lake Schierensee near Kiel (Schleswig-Holstein, Germany) Latitude: 54.26256721 Longitude: 9.98369694 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus dem Schierensee bei Kiel. Datum der Aufsammlung: 11/2016. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Mallomonas-caudata-040-200-1-B205516-524-SIE_NEW.jpg	http://www.protisten.de/gallery-ALL/1449-Mallomonas-caudata.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
