Taxon ID	Ancestry	Scientific Name	Author Name
506972	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Eulepidoptera | Ditrysia | Apoditrysia | Obtectomera | Macroheterocera | Drepanoidea | Drepanidae | Euthyatira	Euthyatira pudens	
507825	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Eulepidoptera | Ditrysia | Apoditrysia | Obtectomera | Macroheterocera | Drepanoidea | Drepanidae | Pseudothyatira	Pseudothyatira cymatophoroides	
3019732	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Eulepidoptera | Incurvariina | Adeloidea | Prodoxidae | Tegeticula	Tegeticula mojavella	Pellmyr
957636	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Eulepidoptera | Incurvariina | Adeloidea | Prodoxidae | Greya	Greya sparsipunctella	Walsingham
957635	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Eulepidoptera | Incurvariina | Adeloidea | Prodoxidae | Greya	Greya solenobiella	Walsingham
964611	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Eulepidoptera | Incurvariina | Adeloidea | Adelidae | Nemophora	Nemophora polydaedala	Turner
879	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Nepticulina | Nepticuloidea	Opostegidae	
4107074	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Nepticulina | Nepticuloidea | Nepticulidae | Trifurcula	Trifurcula puplesisi	van Nieukerken
18771396	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Nepticulina | Nepticuloidea | Nepticulidae | Trifurcula	Trifurcula montana	Z. Lastuvka; A. Lastuvka; Van Nieukerken
955201	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Nepticulina | Nepticuloidea | Nepticulidae | Ectoedemia	Ectoedemia liguricella	Klimesch
12180903	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Nepticulina | Nepticuloidea | Nepticulidae | Ectoedemia	Ectoedemia coscoja	van Nieukerken; A.; Z. Lastuvka
4107873	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Heteroneura | Nepticulina | Nepticuloidea | Nepticulidae | Acalyptris	Acalyptris minimella	Rebel
965021	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Exoporia | Hepialoidea | Hepialidae | Protohepialus	Protohepialus comstocki	Pierce
958401	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Lepidoptera | Glossata | Coelolepida | Myoglossata | Neolepidoptera | Exoporia | Hepialoidea | Prototheoridae | Prototheora	Prototheora quadricornis	Meyrick
647152	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Mesothelae | Liphistiidae | Liphistius	Liphistius kanthan	Platnick
1181779	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Mygalomorphae | Theraphosidae | Brachypelma	Brachypelma klaasi	Schmidt; Krause
1182150	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Mygalomorphae | Theraphosidae | Nesiergus	Nesiergus halophilus	Benoit
1181937	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Mygalomorphae | Theraphosidae | Grammostola	Grammostola vachoni	Schiapelli; Gerschman
8815	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Mygalomorphae	Barychelidae	
1181347	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Mygalomorphae | Barychelidae | Idioctis	Idioctis intertidalis	Benoit; Legendre
1181480	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Mygalomorphae | Barychelidae | Sason	Sason sechellanum	Simon
1216421	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Mygalomorphae | Barychelidae | Sason	Sason sundaicum	Schwendinger
1182770	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Scytodidae | Scytodes	Scytodes thoracica	Latreille
1182780	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Scytodidae | Soeuria	Soeuria soeur	Saaristo
1183062	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Ochyroceratidae | Roche	Roche roche	Saaristo
1184714	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Oonopidae | Gamasomorpha	Gamasomorpha mornensis	Benoit
1215598	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Oonopidae | Opopaea	Opopaea probosciella	Saaristo
1215601	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Oonopidae | Orchestina	Orchestina justini	Saaristo
1184934	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Oonopidae | Orchestina	Orchestina sechellorum	Benoit
1215590	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Oonopidae | Farqua	Farqua quadrimaculata	Saaristo
43002114	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Oonopidae | Noideattella	Noideattella assumptia	Saaristo
1182610	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Sicariidae | Loxosceles	Loxosceles rufescens	Dufour
111743	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Caponiidae	Nops	MacLeay
27326302	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Dysderidae | Harpactea	Harpactea arnedoi	
27326303	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Dysderidae | Harpactea	Harpactea kencei	
20468108	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Dysderidae | Hygrocrates	Hygrocrates deelemanus	
23434527	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Dysderidae | Dasumia	Dasumia gasparoi	
10696037	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Haplogynae | Dysderidae | Dysdera	Dysdera jana	Gasparo; Arnedo
1185440	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Palpimanidae | Scelidomachus	Scelidomachus socotranus	
37577560	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Palpimanidae | Levymanus	Levymanus gershomi	Zonstein; Marusik
91842	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Huttoniidae	Huttonia	O. Pickard-Cambridge
1185648	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Eresidae | Eresus	Eresus walckenaeri	
10696000	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Hersiliidae | Hersiliola	Hersiliola sternbergsi	Marusik; Fet
1193398	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Nephilidae | Nephila	Nephila inaurata	Walckenaer
1186874	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Argyrodes	Argyrodes chionus	Roberts
1188195	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Theridion	Theridion mehlum	Roberts
1188227	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Theridion	Theridion nagorum	Roberts
1188267	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Theridion	Theridion palanum	Roberts
1187988	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Theridion	Theridion cloxum	Roberts
1187415	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Euryopis	Euryopis helcra	Roberts
1187520	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Latrodectus	Latrodectus katipo	Powell
1188228	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Nanume	Nanume naneum	Roberts
1186853	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Rhomphaea	Rhomphaea barycephala	Roberts
1187144	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Phycosoma	Phycosoma menustya	Roberts
1187177	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Dipoena	Dipoena pristea	Roberts
1187113	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Dipoena	Dipoena hasra	Roberts
1186679	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Theridiidae | Bardala	Bardala labarda	Roberts
1188699	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Symphytognathidae | Patu	Patu silho	Saaristo
1194664	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Araneidae | Argiope	Argiope appensa	Walckenaer
1195492	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Araneidae | Larinia	Larinia dasia	Roberts
1196163	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Araneidae | Prasonicella	Prasonicella marsa	Roberts
1196154	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Araneidae | Prasonica	Prasonica anarillea	Roberts
13042933	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Anapidae | Patelliella	Patelliella adusta	Rix; Harvey
13042938	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Anapidae | Taphiassa	Taphiassa magna	Rix; Harvey
13042922	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Araneoidea | Anapidae | Rayforstia	Rayforstia lordhowensis	Rix; Harvey
10695992	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Philodromidae | Halodromus	Halodromus gershomi	Muster
186	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade	Salticidae	
1214405	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Sitticus	Sitticus inexpectus	Logunov; Kronestedt
1212014	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Heliophanus	Heliophanus activus	Blackwall
1211878	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Habronattus	Habronattus borealis	Banks
114093	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae	Ascyltus	Karsch
1210911	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Carrhotus	Carrhotus bellus	Wanless
1210852	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Bokokius	Bokokius penicillatus	Roewer
114118	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae	Cynapes	Simon
1211313	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Cynapes	Cynapes wrighti	Blackwall
1210604	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Anasaitis	Anasaitis canosa	Walckenaer
1211806	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Goleba	Goleba pallens	Blackwall
1211986	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Hasarius	Hasarius mahensis	Wanless
1211050	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Clynotis	Clynotis barresi	Hogg
114356	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae	Muziris	Simon
1212914	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Microbianor	Microbianor golovatchi	Logunov
1213896	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Portia	Portia labiata	Thorell
1213890	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Portia	Portia africana	Simon
1213678	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Phidippus	Phidippus johnsoni	
1213655	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae | Phidippus	Phidippus audax	Hentz
114408	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Salticidae	Pensacola	Peckham; Peckham
1198650	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Pisauridae | Dolomedes	Dolomedes triton	Walckenaer
1217041	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Prodidomidae | Prodida	Prodida stella	Saaristo
1219173	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Sparassidae | Cerbalus	Cerbalus aravaensis	Levy
38759761	Life | Cellular | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Chelicerata | Arachnida | Araneae | Opisthothelae | Araneomorphae | Entelegynae | Retrolateral tibial apophysis clade | Sparassidae | Pseudopoda	Pseudopoda robusta	Zhang; Zhang; Zhang
